Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381312?&stand=4E012";"СТАНКИ МИРА";"http://stankimira.ru/";"8 800 700-0846";"info@stankimira.ru";"Резка и раскрой листового стекла Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381435?&stand=4D070";"СТАНКИ54, ТОРГОВО-СЕРВИСНАЯ КОМПАНИЯ, ООО";"http://www.stanki54.ru/";"+7 (383) 255-88-11";"mail@stanki54.ru";"Резка и раскрой листового стекла Лазерные технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381299?&stand=4B040";"СТЕКЛОИМПЭКС, ООО";"http://www.stekloimpex.ru/";"+7 (926) 641-9294";"ism@stekloimpex.ru";"Стекловаренные печи Оборудование и технологии для производства стеклотары"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381284?&stand=4A080";"СТЕКЛОСТАНДАРТ ТПК, ООО";"https://steklo-standart.ru/";"+7 (499) 391-3796";"standart.12@mail.ru";"Сырье для производства стекла Формы для стекольного производства Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381335?&stand=4B044";"СТРОМИЗМЕРИТЕЛЬ, ООО";"https://stromizmeritel.ru/";"+7 (831) 435-13-70";"info@stromi-nn.ru";"Обработка сырьевых материалов, подготовка шихты и стеклобоя Оборудование и технологии стекловарения, производства различных видов стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381301?&stand=4A050";"СУХОЛОЖСКИЙ ОГНЕУПОРНЫЙ ЗАВОД, АО";"http://www.slsoz.ru/";"+7 3437364445";"refractory@slsoz.ru";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381450?&stand=4F040";"ТБТ, ООО";"http://www.tbt.glass/";"+7 (495) 645-7071";"info@tbt.glass";"Резка и раскрой листового стекла Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381333?&stand=4A010";"ТЕХНОПРОЕКТ";"http://technoprojekt.ru/";"+7 (916) 608-6949";"rk69@mail.ru";"Огнеупорные материалы Оборудование и технологии для производства стеклотары"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381305?&stand=4D001";"ФИМТЕК";"http://www.fimtec.ru/";"+7 (983) 062-55019";"info@fimtec.ru";"Резка и раскрой листового стекла Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381445?&stand=4C001";"ФОРМУЛА СВЕТА, ООО";"http://www.formulasveta.com/";"+7 (4812) 62-86-00";"info@formulasveta.com";"Оборудование и технологии стекловарения, производства различных видов стекла Автомобильное стекло"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381451?&stand=4C100";"ЭДАНС, ООО";"http://edansltd.ru/";"+7 (499) 426-0087";"info@edansltd.ru";"Стекловаренные печи Оборудование и технологии для производства стеклотары Формы для стекольного производства"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381452?&stand=4C044";"ЭМ ЭС СИ-ЭС ДЖИ СИ СИ РУС";"https://www.mirstekla-expo.ru/";"+7 (925) 008-7521";"Tiama.russia@yandex.ru";"Контрольно-измерительное оборудование Оборудование для контроля качества стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381303?&stand=4E010";"ЮТА, КОМПАНИЯ, ООО";"http://www.yta.ru/";"+7 (495) 518-96-38";"stanki@yta.ru";"Резка и раскрой листового стекла Закалка и моллирование стекла"
