Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380559?&stand=10B202";"SHENGLI OILFIELD SHENGHUA INDUSTRIAL CO. LTD";"https://www.neftegaz-expo.ru/";"+86 17754637755";"695340150@qq.com";"Сырье, реагенты, материалы Оборудование и методы повышения нефтеотдачи пластов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380886?&stand=10E155";"SHENGLI OILFIELD SHENGJI PETROLEUM EQUIPMENT CO. LTD";"http://www.sjpec.com/";"+86 18254671561";"luyp@sjpec.com";"Оборудование для эксплуатации морских скважин Способы и оборудование для добычи нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380480?&stand=10D040";"SHIJIAZHUANG SHUANGJIU PRECISION CASTING VALVE CO. LTD";"https://www.99valve.com/";"+86 31182649396";"gjames@jujuvalve.com";"Резервуары, резервуарные парки, резервуарное оборудование Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380491?&stand=10D204";"SHIJIAZHUANG ZHENGZHONG TECHNOLOGY CO. LTD";"https://www.cecvessels.com/";"+86 2089053061";"josephine@cectank.com";"Резервуары и емкости высокого давления Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380344?&stand=10D076";"SHUANGLIANG ECO-ENERGY SYSTEMS CO. LTD";"http://www.shuangliangglobal.com/";"+86 51086638822";"ktsales@shuangling.com";"Теплообменники, испарители, системы повторного охлаждения, сепараторы, фильтры Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380510?&stand=10B090";"SICHUAN AIR SEPARATION PLANT (GROUP) CO. LTD";"http://www.saspg.com/";"+86 02823205190";"jtgl@saspg.com";"Оборудование и технологии для добычи, сбора, подготовки и транспортировки природного газа Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380497?&stand=10B091";"SICHUAN DEEKER CONSTRUCTION MACHINERY CO. LTD";"https://www.neftegaz-expo.ru/";"+86 15208459698";"mark@scdke.com";"Оборудование и технологии для добычи, сбора, подготовки и транспортировки природного газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380539?&stand=10B098";"SICHUAN L/G OILFIELD EQUIPMENT LTD";"http://http//www.lgoel.com";"+86 02885730676";"lz17323119315@163.com";"Наземный привод. Роторы, трансмиссии, редукторы, двигатели Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380542?&stand=10B048";"SICHUAN OILMAN MACHINERY CO. LTD";"http://www.chinaoilman.com/";"+86 2884645638";"sophieran@chinaoilman.com";"Насосы нефтяные магистральные Узлы и детали насосов сменные"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380502?&stand=10B096";"SICHUAN SILVER VALLEY ENERTECH CO. LTD";"http://www.svenertech.com/";"+86 15002802426";"fcheng@svenertech.com";"Скважинные приборы, датчики геофизических сигналов и зонды Оборудование и технология наклонно-направленного бурения. Отклонители, забойные инклинометры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380501?&stand=10B095";"SICHUAN SUC FLOW CONTROL EQUIPMENT CO. LTD";"http://www.sucfce.com/";"+86 02885737041";"my@sucfce.com";"Криогенные вентили, приводы и активаторы Шаровые краны под газ"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380567?&stand=10C216";"SICHUAN VACORDA INSTRUMENTS MANUFACTURING CO. LTD";"http://www.vacorda.com/";"+86 02887013699";"Hkd00l@vacorda.com";"Фонтанная добыча нефти Технические средства для замера и учета продукции нефтедобывающих скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380295?&stand=10B151";"SINO OIL KING SHINE CHEMICAL CO. LTD";"https://www.neftegaz-expo.ru/";"+86 3165919759";"ty-wanglin@cnpc.com.cn";"Транспортные услуги Сырье, реагенты, материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380339?&stand=10D070";"STANDARD NEW MATERIAL (SHANGHAI) CO. LTD";"http://stpiping.com/en";"+86 2158952673";"steven@stpiping.com";"Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380590?&stand=10B254";"SUZHOU METALCO AVIATION TECHNOLOGY CO. LTD";"https://www.neftegaz-expo.ru/";"+86 13940268381";"qyxing@metalco.net.cn";"Двигатели на СПГ, двухтопливные двигатели, системы энергоснабжения Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380289?&stand=10D212";"SUZHOU SUPERIOR INDUSTRIAL TECHNOLOGY CO. LTD";"http://www.superiorpdc.com/";"+86 15845516145";"sales@superiorpdc.com";"Буровые долота Породоразрушающий инструмент"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380377?&stand=10B176";"TAISHAN GROUP TAIAN BOAO INTERNATIONAL TRADE CO. LTD";"http://www.taishanboao.com/";"+86 5386619637";"boao@taishanboao.com";"Теплообменники, испарители, системы повторного охлаждения, сепараторы, фильтры Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380298?&stand=10B156";"TAIZHOU KANGQIAO ELECTROMECHANICAL EQUIPMENT CO. LTD";"https://www.neftegaz-expo.ru/";"+86 17851786111";"jun.huang@kq-bf.com.cn";"Центробежные насосы Насосы нефтяные магистральные"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380284?&stand=10D213";"TANGSHAN DACHUAN MACHINERY CO. LTD";"http://www.dcsolidscontrol.com/";"+86 15027525113";"sales@dcmudcleaningequipment.com";"Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора Установки ситогидроциклонные, пескоотделители и сита"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380317?&stand=10C114";"TEFULONG (SHANGHAI) TECHNOLOGIES CO. LTD";"http://www.greatork.com/";"+86 57786589988";"greatork@greatork.com";"Запорно-регулирующая арматура Нагнетательные манифольды, запорная и регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380366?&stand=10A110";"TEJI VALVE GROUP";"http://www.teji-valve.com/";"+86 577-67354000";"teji@teji-valve.com";"Криогенные вентили, приводы и активаторы Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380884?&stand=10B216";"TIANCHENG METAL MATERIAL (TIANJIN) CO. LTD";"http://www.tcsteelpipe.com/";"+86 15502246541";"kylin@tcsteelpipe.com";"Трубы бурильные Проектирование и обустройство нефтегазовых промыслов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380363?&stand=10C117";"TIANGONG VALVE GROUP CO. LTD";"http://www.tgvalve.com/";"+86 577-67360665";"sales@tgvalve.com";"Криогенные вентили, приводы и активаторы Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380397?&stand=10B172";"TIANJIN JUNYU TECHNOLOGY CO. LTD";"http://www.junyupump.com/";"+86 13902062352";"sales@junyupump.com";"Способы и оборудование для цементирования скважин. Цементировочные агрегаты, насосы, цементировочные пробки, обвязка устья скважины Оборудование для штанговой глубиннонасосной эксплуатации"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380444?&stand=10E170";"TIANJIN KAILEI OILFIELD TECHNOLOGY CO. LTD (Kelly™)";"http://kelly-tools.com/";"+86 13752169675";"wangxl@kelly-tools.com";"Пакеры и якори Инструмент к оборудованию для добычи нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380113?&stand=10B075";"TIANJIN LIANQIANG MECHANICAL SEAL TECHNOLOGY CO. LTD";"http://www.lianqiangseal.com/";"+86 13516143634";"wss@lianqiangseal.com";"Глубинно-насосная добыча нефти Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380424?&stand=10C170";"TIANJIN PUMPS & MACHINERY GROUP CO. LTD";"http://www.ctppumps.com/";"+86 22 26833413";"export@ctppumps.com";"Насосное, вентиляционное и компрессорное оборудование Блоки насосные, агрегаты насосные"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380547?&stand=10C066";"TIANJIN YOUFA STEEL PIPE GROUP CO. LTD";"http://www.youfasteelpipe.com/";"+86 13920108431";"paddychang@youfasteelpipe.com";"Криогенные трубы, трубопроводы и вспомогательное оборудование Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380310?&stand=10C115";"TIANKANG (GROUP) SHARES CO. LTD";"http://www.tiankang.com/";"+86 1560557266";"aubreyhu@tiankang.com";"Замерные установки Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380251?&stand=10A070";"TIANSHUI ELECTRIC DRIVE RESEARCH INSTITUTE GROUP CO. LTD";"http://www.tedri.com/";"+86 17352199908";"3528469352@qq.com";"Электрооборудование для буровых работ Электрооборудование для нефтепромысловых работ"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380902?&stand=10B010";"TP ENGINEERING";"http://www.tp-eng.eu/";"+994 505761102";"info@tp-eng.eu";"Капитальный ремонт. Техническое обслуживание и ремонт. Пусконаладочные работы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380398?&stand=10B170";"TRUST VALVE (JIANGSU) CO. LTD";"http://www.trustvalve.com/";"+86 15895119207";"Jasonchen@trustvalve.com";"Криогенные вентили, приводы и активаторы Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380543?&stand=10B044";"VERTECHS GROUP";"http://www.vertechs.com/";"+86 2883257686";"yinan.xu@vertechs.com";"Сервис буровых растворов Манифольды противовыбросового оборудования (МПО)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380416?&stand=10E012";"VIEWLINK DIAMOND CO. LTD";"http://vlink-pcdcutters.com/";"+86 18638938208";"cis@vlink-pcdcutters.com";"Буровые долота Оборудование, приспособления и инструменты при работах с бурильной колонной"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380359?&stand=10C202";"WEFORD INDUSTRIAL EQUIPMENT (JIANGSU) CO. LTD";"http://www.weford.cn/";"+86 2162502732";"aaronxia@weford.cn";"Топливные насосы высокого давления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380541?&stand=10B034";"WEIDOULI VALVES CO. LTD";"https://www.wsv-valve.com/";"+86 86921659";"sale@weidouli.com";"Оборудование для эксплуатации морских скважин Оборудование для поддержания пластового давления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380481?&stand=10D042";"WEIFANG SHENGLI PETROCHEMICAL MACHINERY CO. LTD";"https://www.wfvictorypump.com/";"+86 5368573288";"qzx@cnshengli.cn";"Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора Гидроразрыв призабойной зоны пласта"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380337?&stand=10B140";"WEIFANG SUBTORWELL PRECISION MACHINERY CO. LTD";"http://www.subtorwell.com/";"+86 5368162050";"sales@subtorwell.com";"Штанговые скважинные насосы Узлы и детали насосов сменные"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380374?&stand=10B153";"WEIHAI ZHONGHAO PNEUMATIC & HYDRAULIC CO. LTD";"http://ru.whzhonghao.cn/";"+86 15588424700";"3069160056@qq.com";"Оборудование и инструмент для проводки ствола скважин Оборудование и инструмент для подземного ремонта скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380885?&stand=10B212";"WENZHOU KINGSOM TECHNOLOGY CO. LTD";"http://www.kingsompeek.com/";"+86 13506642408";"Sales@kingsompeek.com";"Компрессоры поршневые Поршневые компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380143?&stand=10C258";"WENZHOU YICHI FLUID-TECHNOLOGY CO. LTD";"http://www.cnylfm.com/";"+86 057767988046";"wanjidong@yiliwujin.com";"Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380411?&stand=10D115";"WL FITTINGS";"http://www.wlfittings.com/";"+86 051983341350";"info@wlfittings.com";"Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380470?&stand=10B122";"WUHAN HANDE VALVE CO. LTD";"http://www.hande-valve.com/";"+86 15907122635";"handefamen@126.com";"Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380437?&stand=10E055";"WUXI CTENO ACTUATORS MANUFACTURE CO. LTD";"http://www.cteno.net/";"+86 15921883188";"sales@cteno.net";"Криогенные вентили, приводы и активаторы Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380426?&stand=10C178";"XI'AN ATO INTERNATIONAL CO. LTD";"http://www.ato-oil.com/";"+86 13911195045";"sals5@ato-group.com";"Буровые установки Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380421?&stand=10C180";"XI'AN LANDRILL OIL TOOLS CO. LTD";"https://www.landrilloiltools.com/";"+86 13 609153141";"service@landrilltools.com";"Оборудование и инструмент для проводки ствола скважин Оборудование для бурения морских скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380089?&stand=10D130";"XI'AN YUQI HIGHT PRESSURE SEAL ELECTRIC CONNECTOR CO. LTD";"https://www.yuqiljq.cn/";"+86 18182520866";"747810313@qq.com";"Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380443?&stand=10E110";"XINGTAI HUAJU MUD ADDITIVES CO. LTD";"https://www.neftegaz-expo.ru/";"+86 17331906990";"17331906990@163.com";"Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380290?&stand=10D174";"XINHAOSI ELECTRONIC DETECTION";"http://www.xinhaosi.com/";"+86 18111282919";"marketing@xinhaosi.com";"Защитное оборудование, устройства для сброса давления, устройства контроля утечки, системы электроподогрева, одоранты Противопожарное оборудование. Пожарная сигнализация и контроль загазованности"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380599?&stand=10C082";"XUANDA INDUSTRIAL GROUP CO. LTD";"http://www.xdv-valve.com/";"+86 021-56040622";"leo@xuanda.com";"Нагнетательные манифольды, запорная и регулирующая арматура Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380581?&stand=10B222";"XUZHOU DESHENG PETROL MACHINE CO. LTD";"http://www.shiyoujx.com/";"+86 18136000003";"admin@shiyoujx.com";"Топливораздаточные колонки Заправочные пистолеты и краны"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380415?&stand=10E011";"XUZHOU HUAYAN GAS EQUIPMENT CO. LTD";"https://www.equipmentcn.com/";"+86 15150006570";"mail@huayanmail.com";"Компрессоры Поршневые компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380111?&stand=10B070";"YANGZHOU PANSTAR HEAT EXCHANGER EQUIPMENT CO. LTD";"http://www.panstarphe.com/";"+86 18639121775";"jenny.zhu@panstarphe.com";"Теплообменники, испарители, системы повторного охлаждения, сепараторы, фильтры Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380579?&stand=10B212";"YANTAI DEYUAN HEAT RESISTANT ALLOYS CO. LTD";"http://www.deyuanhra.com/";"+86 79055962132";"roman.katereev@deyuanhra.com";"Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380594?&stand=10C088";"YANTAI MANOIR HEAT RESISTANT ALLOYS CO. LTD";"http://www.yantaimanoir.com/";"+86 13688666819";"lei.wang@yantaimanoir.com";"Нефтехимическое оборудование Оборудование для дозировки и фасовки продуктов нефтехимии и нефтепереработки"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380473?&stand=10B128";"YANTAI VOLM VACUUM TECHNOLOGY CO. LTD";"https://en.volm.com.cn/";"+86 18721695504";"overseas@volm.com.cn";"Центробежные насосы для поддержания пластового давления Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380587?&stand=10B220";"YESEAN TECHNOLOGY (CHONGQING) CO. LTD";"http://www.yesean.com/";"+86 18670322831";"yesean@126.com";"Забойные двигатели. Турбобуры, электробуры, винтовые двигатели Электродвигатели"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380314?&stand=10A111";"YONGJIA ZHENXUAN MACHINERY EQUIPMENT CO. LTD";"https://www.cnzcpe.com/";"+86 13777708044";"sales@cnzcpe.com";"Нефтехимическое оборудование Огнезащитное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380565?&stand=10C226";"YUEYANG ZHUSHENG VALVE PIPE CO. LTD";"http://www.zhusheng.com.cn/";"+86 18807308825";"hsj-8181@163.com";"Криогенные трубы, трубопроводы и вспомогательное оборудование Техника и технологии строительства магистральных трубопроводов нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380282?&stand=10C116";"ZCM (SUZHOU) HEAVY EQUIPMENT CO. LTD";"http://www.thvow.com/";"+86 15895681191";"liujie@thvow.com";"Резервуары, резервуарные парки, резервуарное оборудование Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380087?&stand=10D135";"ZHEJ IANG DONGHAO HEAVY INDUSTRY TECHNOLOGY CO. LTD";"http://www.donghao-bit.com/";"+86 13958623181";"will@donghao-bit.com";"Буровые долота Буровые установки"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380479?&stand=10B080";"ZHEJIANG AILIPU TECHNOLOGY CO. LTD";"http://www.ailipu.com/";"+86 4007281118";"sales@ailipu.com";"Топливные насосы высокого давления Установки гидропоршневых насосов для добычи нефти"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380303?&stand=10D050";"ZHEJIANG ALPHA VALVE CO. LTD";"http://www.cn-alpha.com/";"+86 13587739100";"info@cn-alpha.com";"Криогенная техника для СПГ, водорода и других криогенных газов Аппаратура для контроля за состоянием трубопроводов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380133?&stand=10D133";"ZHEJIANG HAIBO PETROLEUM EQUIPMENT CO. LTD";"http://www.haibopetrol.com/";"+86 13989700818";"haibo@haibopetrol.com";"Модули ГРК Резервуарное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380319?&stand=10D170";"ZHEJIANG HAOSHENG/CHENQIU VALVE CO. LTD";"http://www.hsqfg.com/";"+86 13587953695";"info@chenqiufm.com";"Насосы, клапаны и фильтры для очистки от примесей Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380091?&stand=10D132";"ZHEJIANG JIALI TECHNOLOGY CO. LTD";"https://www.jlkjgroup.com/";"+86 15695716871";"pumpsales@jlkjgroup.com";"Центробежные насосы Электрооборудование буровых установок"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380400?&stand=10B184";"ZHEJIANG KEER PUMP STOCK CO. LTD";"http://www.keerpump.com/";"+86 57765506606";"Zhangli5310@163.com";"Центробежные насосы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380281?&stand=10D052";"ZHEJIANG PORO VALVE MANUFACTURING CO. LTD";"http://www.cnporo.com/";"+86 17683709841";"poro@cnporo.com";"Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380940?&stand=10C012";"ZHEJIANG WANJIADE CONTROL VALVE CO. LTD";"http://www.zj-zhongyuan.com.cn/";"+86 057786868580";"139115525@qq.com";"Оборудование для приготовления бурового раствора. Дозаторы, смесители, эжекторы, гидромониторы, пневмоструйные насосы, мешалки, диспергаторы, мельницы, дробилки Пневматический инструмент"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380323?&stand=10C157";"ZHENGZHOU NEW ASIA SUPERHARD MATERIAL COMPOSITE CO. LTD";"https://www.na-superhard.com/";"+86 15249678561";"sales4@diamondgroup.cn";"Буровые долота Инструмент для бурения геологоразведочных скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380422?&stand=10C184";"ZHENGZHOU WINSEN ELECTRONICS TECHNOLOGY CO. LTD";"http://www.winsen-sensor.com/";"+86 17721300722";"marketing@winsensor.com";"Измерительные приборы, расходомеры, сенсоры, управляющие устройства"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380889?&stand=10C078";"ZHONGDING HENGSHENG GAS EQUIPMENT CO. LTD";"http://en.whzdhs.com/";"+86 13701110299";"yuanhuaijin@whzdhs.com";"Поршневые компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380195?&stand=10D168";"ZHUZHOU METAL PLAYER TECHNOLOGY DEVELOPMENT CO. LTD";"http://www.mp-carbide.com/";"+86 073128516668";"Sales@mp-carbide.com";"Бурение нефтяных и газовых скважин Инструмент к оборудованию для добычи нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380333?&stand=10B138";"ZIGONG LITUO NEW MATERIAL CO. LTD";"https://www.ltcarbide.com/";"+86 19158910045";"shirley@zxalloy.com";"Заправочные пистолеты и краны Клапаны цементировочные"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380124?&stand=10B075";"ZIGONG YINUO CEMENTED CARBIDE CO. LTD";"http://www.zgyncc.com/";"+86 13340802903";"chenwanjun@zgyncc.com";"Бурение нефтяных и газовых скважин Оборудование и технология наклонно-направленного бурения. Отклонители, забойные инклинометры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380312?&stand=10C153";"ZYFIRE HOSE CORPORATION";"http://www.zyfire.com/";"+86 18761071939";"enquiry@zyfire.com";"Криогенные трубы, трубопроводы и вспомогательное оборудование РВД. Рукава высокого давления"
