Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379461?&stand=11E088";"ДАРВИН ПЛЮС";"https://darwinplus.ru/";"+7 (495) 792-9982";"info@transtechno.ru";"Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Рукава и патрубки различного назначения Приводные ремни Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380986?&stand=11D030";"ЕНА-ВЕКТОР, АО";"https://www.rubber-expo.ru/";"+7 (495) 727-6253";"enavektor@mail.ru";"Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379482?&stand=11D128";"ЗЕЛЕНАЯ РЕЗИНА, ООО";"https://greenrubber.ru/";"+7 (495) 220-4328";"info@greenrubber.ru";"Сырье и материалы для производства шин и резинотехнических изделий Производство химической и нефтехимической продукции Резка резиновых и каучуковых изделий Натуральный каучук Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380798?&stand=11E013";"ЗЕРМА ЛОММЕРС";"http://www.zerma.ru/";"+7 (495) 517-9707";"zerma.ru@zerma.ru";"Оборудование для переработки шин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379576?&stand=11E052";"ИЗМА РУС, ООО";"https://www.rubber-expo.ru/";"+7 (910) 318-2642";"izma-rus@mail.ru";"Сырье и материалы для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380800?&stand=11E102";"ИНТЕРПОЛЕ, АО";"https://interpole.ru/";"8 800 700-1817";"sorokina_nv@interpole.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379473?&stand=11E110";"ИСТРА, СКБ, АО";"http://www.istra-trade.ru/";"+7 (496) 551-0640";"info@istra-trade.ru";"Шины, покрышки и сопутствующие товары Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Химические волокна"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380815?&stand=11E152";"КАУЧУК И РЕЗИНА, ИЗДАТЕЛЬСТВО, ООО (ООО КИР)";"http://www.kir-journal.ru/";"+7 (915) 346-3730";"kir@kired.ru";"Научно-технические разработки Информационные издания"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379460?&stand=11D068";"КЕРАМЕКС, ООО";"http://www.ceramex.ru/";"+7 (4852) 58-19-21/ 31/ 32/ 37";"info@sevak.ru";"Технический углерод Химикаты и добавки Научно-технические разработки Натуральный каучук Синтетический каучук Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379456?&stand=11D080";"КОМЕД, ООО";"http://ooo-komed.ru/";"+7 (905) 483-4164";"tkachenko.e@ooo-komed.ru";"Резка резиновых и каучуковых изделий Научно-технические разработки Программное обеспечение Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379581?&stand=11E100";"КОМПОЗИТ-ТРЕЙД, ООО";"http://www.composite.ru/";"+7 (812) 322-9169";"office@composite.ru";"Шины, покрышки и сопутствующие товары Сырье и материалы для производства шин и резинотехнических изделий Конвейерные ленты Синтетический каучук Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381278?&stand=11D108";"КОНКОРД-ХИМ";"https://www.rubber-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379466?&stand=11E050";"МЕЛАРИС, ООО";"http://www.melaris.ru/";"+7 (495) 603-7490";"melaris@melaris.ru";"Шины, покрышки и сопутствующие товары Сырье и материалы для производства шин и резинотехнических изделий Восстановленные шины Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380626?&stand=11D010";"МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ (МИНПРОМТОРГ РОССИИ)";"http://www.minpromtorg.gov.ru/";"+7 (495) 539-2187";"info_admin@minprom.gov.ru";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380995?&stand=11E156";"МИР НЕФТЕПРОДУКТОВ";"http://www.neftemir.ru/";"+7 (812) 313-5414";"info@neftemir.ru";"Информационные издания"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381497?&stand=11E002";"НОВОКЛИНОВЫЙ ГОК, АО";"http://www.ngok74.ru/";"+7 (951) 244-3858";"opr@kamni102.ru";"Шины, покрышки и сопутствующие товары Химикаты и добавки Восстановленные шины"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379653?&stand=11E086";"НОРТЕКС, ООО";"http://www.nortex-chem.ru/";"+7 (495) 225-4440";"info@nortex.ru";"Сырье и материалы для производства шин и резинотехнических изделий Технический углерод Химикаты и добавки Натуральный каучук Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380989?&stand=11E018";"ОЛДЭНГ";"https://rezina.tech/";"+7 (343) 251-9865";"master@litmach.ru";"Оборудование для переработки резины Оборудование для переработки шин Резка резиновых и каучуковых изделий Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379455?&stand=11E032";"ОПЫТНЫЙ ЗАВОД РТИ — ПОДОЛЬСК, ООО";"http://www.zavod-rti.ru/";"+7 (499) 501-8459";"omip@zavod-rti.ru";"Сырье и материалы для производства шин и резинотехнических изделий Производство химической и нефтехимической продукции Научно-технические разработки Рукава и патрубки различного назначения Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381239?&stand=11D126";"ПАРТУМ, ООО";"https://xn--80ayhfkg.xn--80adxhks/";"+7 (495) 128-9608";"mihail_uhk@mail.ru";"Резка резиновых и каучуковых изделий Конвейерные ленты Рукава и патрубки различного назначения Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них Асбестовые технические изделия"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380625?&stand=11F010";"ПЕНТА-91, ООО";"http://www.penta-91.ru/";"+7 (495) 730-0530";"penta@penta-91.ru";"Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Производство химической и нефтехимической продукции Научно-технические разработки Синтетический каучук Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380750?&stand=11F160";"ПИРОЛИЗ-ЭКОПРОМ, ПТК, ООО";"http://www.piroliz-ecoprom.ru/";"+7 (920) 029-2200";"piroliz-ecoprom@mail.ru";"Оборудование для переработки резины Оборудование для переработки шин Технический углерод Металлокорд"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380803?&stand=11F065";"ПНЕУФОРМ РУС, ООО";"https://pneuformrus.ru/";"+7 (4852) 230-993";"pneuform.rus@gmail.com";"Шины, покрышки и сопутствующие товары Оборудование для производства шин и резинотехнических изделий Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379470?&stand=11E090";"ПОЛИМЕРМАШ, ООО";"http://zavodkrasina.ru/";"+7 (4942) 314-348";"zavod@poliymermash.ru";"Оборудование для переработки резины Резка резиновых и каучуковых изделий Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379583?&stand=11D028";"ПОЛИТЕХНОВЭД";"http://www.ptved.ru/";"+7 (8453) 232-290";"ptnved@mail.ru";"Оборудование для переработки резины Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Производство химической и нефтехимической продукции Резка резиновых и каучуковых изделий Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380990?&stand=11F070";"ПРИБОРКОМПЛЕКТ, ООО";"http://pk46.ru/";"+7 (4712) 785-190";"info@pk46.ru";"Сырье и материалы для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379531?&stand=11F140";"ПРОГРЕСС-ТАЙЕР, ООО";"http://www.normakstire.com/";"+7 (911) 914-1831";"normakstyre@gmail.com";"Шины, покрышки и сопутствующие товары Транспортно-логистические услуги"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380784?&stand=11E097";"РЕЖУЩИЙ ИНСТРУМЕНТ, ООО";"http://www.cuttingtool.ru/";"+7 (4832) 699-898";"cutting_tool@mail.ru";"Шины, покрышки и сопутствующие товары Оборудование для переработки резины Оборудование для переработки шин Резка резиновых и каучуковых изделий Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380991?&stand=11F015";"РУССКАЯ ЭКСПОРТНО-ИМПОРТНАЯ КОРПОРАЦИЯ, ООО";"http://www.import-export1.tilda.ws/";"+7 (495) 120-2851";"office@icgfirst.ru";"Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380817?&stand=11D090";"РУСТРЕЙД АВТО-ЦЕНТР, ООО";"https://www.rubber-expo.ru/";"+7 (917) 169-5555";"";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380819?&stand=11D046";"РУФОМ ПК, ООО";"https://rufom.tech/";"8 800 707-8985";"info@rufom.tech";"Резка резиновых и каучуковых изделий Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381070?&stand=11D042";"САМ-МБ, ООО";"https://svrauto.ru/";"8 800 100-7700";"b2b@svrauto.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380805?&stand=11E074";"САН СУСИ, ООО (STETCO™)";"http://www.stankiprofi.ru/";"+7 (495) 518-9448";"ais@stetco.ru";"Оборудование для переработки резины Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379572?&stand=11D098";"СОДРУЖЕСТВО";"http://www.concord-chem.ru/";"+7 (921) 404-9470, 871-3888";"op1@concord-chem.ru";"Оборудование для переработки резины Сырье и материалы для производства шин и резинотехнических изделий Химические волокна Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Синтетический каучук Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379463?&stand=11E092";"ТАМБОВПОЛИМЕРМАШ ЗАВОД, ООО";"http://www.tambovpolimer.ru/";"+7 (4752) 634-303";"zavod@tambovpolimer.ru";"Контрольно-испытательное оборудование Оборудование для переработки резины Оборудование для переработки шин Резка резиновых и каучуковых изделий Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380992?&stand=11F020";"ТЕХОСТНАСТКА-РТД, ООО";"https://www.rubber-expo.ru/";"+7 (8443) 386-832";"info@tehrtd.ru";"Контрольно-испытательное оборудование Оборудование для переработки резины Сырье и материалы для производства шин и резинотехнических изделий Технический углерод Химикаты и добавки Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380818?&stand=11E154";"ТОЧКА ОПОРЫ, РЕДАКЦИЯ ЖУРНАЛА";"http://www.to-inform.ru/";"+7 (926) 111-4407";"2312114@mail.ru";"Информационные издания"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379454?&stand=11F100";"ТУЛЬСКИЙ ЗАВОД РЕЗИНОВЫХ ТЕХНИЧЕСКИХ ИЗДЕЛИЙ (РТИ), АО";"http://www.tularti.ru/";"+7 (4872) 35-40-86";"rti@tularti.ru";"Конвейерные ленты Приводные ремни Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379609?&stand=11D018";"УРАЛЬСКИЙ ЗАВОД ЭЛАСТОМЕРНЫХ УПЛОТНЕНИЙ, ЗАО";"http://zavodrti.ru/";"+7 (343) 302-0020";"info@zavodrti.ru";"Сырье и материалы для производства шин и резинотехнических изделий Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379472?&stand=11E150";"ФТОРЭЛАСТОМЕРЫ, ООО";"http://www.ftorelast.ru/";"+7 (495) 504-1936";"info@ftorelast.ru";"Оборудование для переработки резины Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Резка резиновых и каучуковых изделий Синтетический каучук Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379574?&stand=11E035";"ХАБАРОВСКАЯ ТОРГОВАЯ КОМПАНИЯ, ООО";"http://www.amurshina.ru/";"+7 (924) 210-2979";"a.grachev@amurshina.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379464?&stand=11D001";"ЧАЙКОВСКИЙ ЗАВОД РТД, АО";"http://www.zavodrtd.ru/";"+7 (34241) 6-17-03";"pmf@zavodrtd.ru";"Контрольно-испытательное оборудование Оборудование для переработки резины Сырье и материалы для производства шин и резинотехнических изделий Технический углерод Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379595?&stand=11E080";"ЧЕЛЯБИНСКИЙ ХИМИЧЕСКИЙ ЗАВОД ОКСИД";"http://www.zincoxide.ru/";"+7 (499) 450-6263";"info@zincoxide.ru";"Шины, покрышки и сопутствующие товары Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380783?&stand=11F130";"ЧРЗ, ООО";"http://www.chrz.ru/";"+7 (496) 727-0501";"1940@mail.ru";"Шины, покрышки и сопутствующие товары Оборудование для переработки шин Сырье и материалы для производства шин и резинотехнических изделий Металлокорд Производство химической и нефтехимической продукции Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381240?&stand=11E028";"ШИННИК";"https://www.rubber-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379467?&stand=11F100";"ЭЛАД-ГЕРМЕС, ООО";"http://xn----7sbkcha0bn9am6j.xn--p1ai/";"+7 (499) 962-7499";"elad-germes@yandex.ru";"Сырье и материалы для производства шин и резинотехнических изделий Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380627?&stand=11E082";"ЭЛИЗ, ООО";"http://www.elizrti.ru/";"+7 (4922) 47-92-76";"burlak@elizrti.ru";"Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379481?&stand=11F120";"ЮДЖИЭНЛАБ ТЕСТ, ООО";"http://www.ugnlab.su/";"+7 (985) 765-1675";"1@ugnlab.su";"Контрольно-испытательное оборудование Оборудование для переработки резины Оборудование для переработки шин Сырье и материалы для производства шин и резинотехнических изделий Научно-технические разработки Программное обеспечение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380678?&stand=11E106";"ЯРОСЛАВЛЬ-РЕЗИНОТЕХНИКА, АО";"http://www.yrt.ru/";"+7 (4852) 222-084";"marketing@yrt.ru";"Приводные ремни Прорезиненные ткани и изделия из них"
