Ññûëêà;Íàçâàíèå;Ñàéò;Òåëåôîí;Email
https://catalog.agravia.org/companies/company/28678-agrosprom.html;ÌÅÆÄÓÍÀĞÎÄÍÛÉ ÔÎĞÓÌ ÏÒÈÖÅÂÎÄÎÂ;https://poultryforum.ru;+7 (495) 730-48-30;ipforum@mail.ru
https://catalog.agravia.org/companies/company/21785-bioret-agri-logette-confort.html;BIORET AGRI;https://www.bioret-corp.com;79670618862;julien.breban@bioret-agri.com
https://catalog.agravia.org/companies/company/120000-innovatsionnye-tekhnologii-kormleniya-ooo.html;ÈÍÍÎÂÀÖÈÎÍÍÛÅ ÒÅÕÍÎËÎÃÈÈ ÊÎĞÌËÅÍÈß, ÎÎÎ;http://iftholdings.com;+7 (913) 986-38-33;kalininasn@iftholdings.com
https://catalog.agravia.org/companies/company/45674-kartberg-chup.html;Êàğòáåğã;http://kartberg.by;79605897838;kartberg@mail.ru
https://catalog.agravia.org/companies/company/143320-rusgeosint-ooo.html;"ÎÎÎ ""ĞÓÑÃÅÎÑÈÍÒ""";https://ekspertmontazh.ru;89307162394;kas@geo-sin.ru
https://catalog.agravia.org/companies/company/142184-fgbu-upravlenie-privolzhskmeliovodkhoz.html;ÔÃÁÓ ÓÏĞÀÂËÅÍÈÅ ÏĞÈÂÎËÆÑÊÌÅËÈÎÂÎÄÕÎÇ;http://privolzhskmelio.ru;88432732982;kazan.melio@yandex.ru
https://catalog.agravia.org/companies/company/22644-shvedoff-ooo.html;Øâåäîôô, ÎÎÎ;http://www.recycle.by;375445916198;kimi.kmr@yandex.ru
https://catalog.agravia.org/companies/company/44601-td-garant.html;"ÎÎÎ ÍÏÎ ""Ãàğàíò""";https://npo-garant.com;;kom1@garant.center
https://catalog.agravia.org/companies/company/69651-kormomarket-ooo.html;Êîğìîìàğêåò, ÎÎÎ;https://km-profits.ru;73412439-469;kormomarket@mail.ru
https://catalog.agravia.org/companies/company/120069-lug-zdorovya-ooo.html;ËÓÃ ÇÄÎĞÎÂÜß, ÎÎÎ;https://xn--j1acchbkii.xn--p1ai;79226685159;kormstol@mail.ru
https://catalog.agravia.org/companies/company/144055-ooo-tekhnokom-inzhiniring-rus.html;ÒÅÕÍÎÊÎÌ ÈÍÆÈÍÈĞÈÍÃ ĞÓÑ, ÎÎÎ;https://www.brambati.it;+7 495 648 98 06;koshelev@technocome.ru
https://catalog.agravia.org/companies/company/69732-kostromskoj-kartofel.html;Êîñòğîìñêîé êàğòîôåëü;http://www.kostkar.ru;+7(930) 390-10-04;kostkar@yandex.ru
https://catalog.agravia.org/companies/company/120045-vostochnye-berniki-ooo.html;ÂÎÑÒÎ×ÍÛÅ ÁÅĞÍÈÊÈ, ÎÎÎ;http://www.berniki.ru;+7 (903) 840-48-35;krupka@berniki.ru
https://catalog.agravia.org/companies/company/104112-ooo-labfarma.html;"ÎÎÎ ""Ëàáôàğìà""";https://labfarma.by;+37529 681-10-12;labfarma8@gmail.com
https://catalog.agravia.org/companies/company/143298-gruppa-kompanij-agroplyus-ooo.html;ÃĞÓÏÏÀ ÊÎÌÏÀÍÈÉ ÀÃĞÎÏËŞÑ, ÎÎÎ;http://www.agroplus-group.ru;7-918-436-36-49;lab-tsk@agroplus-group.ru
https://catalog.agravia.org/companies/company/144151-ooo-lenkomtekh.html;ÎÎÎ «Ëåíêîìòåõ»;http://lenkomteh@mail.ru;8-800-250-49-94;lenkomteh@mail.ru
https://catalog.agravia.org/companies/company/142493-lidea-rus-ooo.html;ËÈÄÅÀ ĞÓÑ, ÎÎÎ;https://lidea-seeds.ru;74957805850;lidea.russia@lidea-seeds.com
https://catalog.agravia.org/companies/company/69564-lyumeks-gk.html;Ëşìıêñ, Ãğóïïà êîìïàíèé;http://www.lumex.ru;+7 (812) 335?03?36;lumex@lumex.ru
https://catalog.agravia.org/companies/company/126804-molyanov-agro-grupp-ooo.html;Ìîëÿíîâ Àãğî Ãğóïï, ÎÎÎ;https://molianov.ru;79270293714;mag.semena@ya.ru
https://catalog.agravia.org/companies/company/44249-abiogrupp-ao.html;Àáèîãğóïï, ÀÎ;http://abiogroup.ru;+7 (8172) 23-97-31;mail@abiogroup.ru
https://catalog.agravia.org/companies/company/70152-ooo-agrokhim-xxi.html;ÀÃĞÎÕÈÌ-XXI, ÎÎÎ;http://agrochim-xxi.ru;74991383133;mail@agrochim-XXI.ru
https://catalog.agravia.org/companies/company/70047-bujskie-udobreni.html;Áóéñêèå Óäîáğåíèÿ;http://www.buyskie.ru;79859912330;Mail@buyskie.ru
https://catalog.agravia.org/companies/company/97218-ooo-dnk-tekhnologiya.html;ÄÍÊ-Òåõíîëîãèÿ, ÎÎÎ;https://dna-technology.ru;+7 495 640-17-71;mail@dna-technology.ru
https://catalog.agravia.org/companies/company/43930-ooo-evrovetfarm.html;ÅÂĞÎÂÅÒÔÀĞÌ, ÎÎÎ;http://www.euro.vet;74954301111;mail@euro.vet
https://catalog.agravia.org/companies/company/9578-navigator-novoe-mashinostroenie.html;ÍÀÂÈÃÀÒÎĞ-ÍÌ, ÎÎÎ;https://nm-agro.ru;+7 342 226 02 72;mail@nm-agro.ru
https://catalog.agravia.org/companies/company/45692-tekhneks.html;Òåõíıêñ;http://www.technex.ru;(343) 385-65-83, 365-26-52;mail@technex.ru
https://catalog.agravia.org/companies/company/23051-cenovik-selskohozyaystvennoe-obozrenie.html;ÖÅÍÎÂÈÊ;http://www.tsenovik.ru;+7(495) 919-44-52;mail@tsenovik.ru
https://catalog.agravia.org/companies/company/69570-alr-ooo.html;ÇÅÁĞÀ ëèíèè;http://www.zebralines.ru;8 800 302 07 64;mail@zebralines.ru
https://catalog.agravia.org/companies/company/70416-zhurnal-kartofelnaya-sistema.html;Êàğòîôåëüíàÿ ñèñòåìà;https://potatosystem.ru;79108706183;maksaevaov@agrotradesystem.ru
https://catalog.agravia.org/companies/company/44616-eksprom.html;İêñïğî Ì;https://eks-bio.ru;;manager@eks-bio.ru
https://catalog.agravia.org/companies/company/70524-dir-sistem.html;ÄèĞ Ñèñòåì;https://dirsystem.ru;+7 (920) 002-99-73;manager14@dirsystem.ru
https://catalog.agravia.org/companies/company/143276-top-syringe-mfg.html;TOP SYRINGE MFG. CO. PVT. LTD.;http://www.topsyringe.com;8169678186;manish.goda@shandilyagroup.com
https://catalog.agravia.org/companies/company/27802-ametis-ao.html;Àìåòèñ, ÀÎ;https://www.ametis.ru;+7(4162)33-34-42;market@ametis.ru
https://catalog.agravia.org/companies/company/69909-biona-ooo.html;ÁÈÎÍÀ, ÎÎÎ;https://bionagroup.ru;88005053850;market@bionagroup.ru
https://catalog.agravia.org/companies/company/97026-chastnoe-torgovoe-unitarnoe-predpriyatie-globalprodservis.html;ÃËÎÁÀËÏĞÎÄÑÅĞÂÈÑ;https://globalprod.by;+375 44 583 98 52;market@globalprod.by
https://catalog.agravia.org/companies/company/21719-ruselkom-ooo.html;ĞÓÑİËÊÎÌ, ÎÎÎ;http://www.agro.okbnp.ru;73412917545;market@okbnp.ru
https://catalog.agravia.org/companies/company/28654-vmp-avitek.html;ÀÎ «ÂÌÏ «ÀÂÈÒÅÊ»;http://www.vmpavitec.ru;+7(8332) 740-543;market@vmpavitec.ru
https://catalog.agravia.org/companies/company/44170-agrofid-rus.html;Agrofeed Rus;http://www.agrofeed.ru;;marketing@agrofeed.ru
https://catalog.agravia.org/companies/company/69384-altaj-tent-ooo.html;«ÀËÒÀÉ-ÒÅÍÒ, ÎÎÎ;https://altai-tent.ru;79039111188;marketing@altai-tent.ru
https://catalog.agravia.org/companies/company/45473-belekotekhnika.html;ÁÅËİÊÎÒÅÕÍÈÊÀ, ÎÎÎ;http://www.beleka.by;751770300;marketing@beleka.by
https://catalog.agravia.org/companies/company/44155-shchelkovskij-biokombinat.html;"ÔÊÏ ""Ùåëêîâñêèé áèîêîìáèíàò""";http://biocombinat.ru;79269824664;marketing@biocombinat.ru
https://catalog.agravia.org/companies/company/21489-stgenetics-rossiya.html;Êîäæåíò Ğóñ;http://www.cogentrus.ru;74722201796;marketing@cogentrus.ru
https://catalog.agravia.org/companies/company/104268-td-intergen-ooo.html;ÒÄ ÈÍÒÅĞÃÅÍ, ÎÎÎ;http://www.thintergen.ru;79205888599;marketing@cogentrus.ru
https://catalog.agravia.org/companies/company/131795-kutlusan.html;KUTLUSAN IC VE DIS TICARET A.S.;http://www.kutlusan.com.tr;+90 (232) 876 10 40;marketing@kutlusan.com.tr
https://catalog.agravia.org/companies/company/126915-yuyao-yuhai-livestock-machinery-technology-co-ltd.html;YUYAO YUHAI LIVESTOCK MACHINERY TECHNOLOGY CO.,LTD.;http:// www.yuhailivestock.com;8905848655;marketing01@yuhaiplastic.com
https://catalog.agravia.org/companies/company/97161-b-istokskoe-rtps-ao.html;Á-ÈÑÒÎÊÑÊÎÅ ĞÒÏÑ, ÀÎ;https://istokrtps.ru;79122825118;marketolog@istokrtps.ru
https://catalog.agravia.org/companies/company/23033-remmash-ao.html;Ğåììàø, ÀÎ;http://www.glazovmash.ru;;marketrmz@mail.ru
https://catalog.agravia.org/companies/company/21671-iskoj-ooo.html;Êîìáèíàò ÈÑÊÎÆ;https://iskoj.ru;;md2@iskoj.ru
https://catalog.agravia.org/companies/company/69573-agrobioprom-ao.html;Àãğîáèîïğîì, ÀÎ;https://agrobioprom.ru;+7 915 183 03 29;mdg.agrobioprom@mail.ru
https://catalog.agravia.org/companies/company/27730-siltek-gruppa-kompanij.html;Ñèëòıê, Ãğóïïà êîìïàíèé;https://www.siltech.ru;8 800 250 94 94;mdvornikov@siltech.ru
https://catalog.agravia.org/companies/company/97158-pak-tavuk.html;PAK TAVUK GIDA SAN VE TIC A.S;https://paktavuk.com.tr;+90 534 500 68 32;mert@paktavuk.com.tr
https://catalog.agravia.org/companies/company/69711-milkagroservis-ooo.html;ÌèëêÀãğîÑåğâèñ, ÎÎÎ;https://xn--80aecimejhhzvcle.xn--p1ai;79209440872;milk-as@mail.ru
https://catalog.agravia.org/companies/company/22901-molochnoe-i-myasnoe-skotovodstvo.html;Æóğíàë «Ìîëî÷íîå è ìÿñíîå ñêîòîâîäñòâî»;http://www.skotovodstvo.com;79163211182;milk-meat@mail.ru
https://catalog.agravia.org/companies/company/119937-mira-isi-sistemleri-muhendislik-sanayi-ve-ticaret-limited-sirketi.html;MIRA ISI SISTEMLERI MUHENDISLIK SANAYI VE TICARET LIMITED SIRKETI;http://www.miraheating.com;905312935277;mira@miraheating.com
https://catalog.agravia.org/companies/company/31594-mirafarm.html;Ìèğàôàğì;http://mira-pharm.ru;79152214987;mirapharm2@gmail.com
https://catalog.agravia.org/companies/company/4046-mobilnye-kombikormovye-zavody.html;Ìîáèëüíûå êîìáèêîğìîâûå çàâîäû;http://www.mkz.by;+7 903 88-200-13;mkz@mkz.by
https://catalog.agravia.org/companies/company/131861-tsbo-mikroekologii-ooo.html;ÖÁÎ ÌÈÊĞÎİÊÎËÎÃÈÈ, ÎÎÎ;;;ml1302282@gmail.com
https://catalog.agravia.org/companies/company/120078-kuznitsa-koblik-krone-amazone.html;KOBLiK GROUP;https://www.kuznitsa.ru;+7 (499) 450-26-06;moscow@kuznitsa.ru
https://catalog.agravia.org/companies/company/70326-fakko-rus-ooo.html;ÔÀÊÊÎ ĞÓÑ;http://www.facco.ru;79219515190;mpniggi@facco.ru
https://catalog.agravia.org/companies/company/119940-mustang-tekhnologii-kormleniya-ooo.html;ÌÓÑÒÀÍÃ ÒÅÕÍÎËÎÃÈÈ ÊÎĞÌËÅÍÈß, ÎÎÎ;https://mustangtk.ru;+7 (495) 931-91-90;mtk@mustangtk.ru
https://catalog.agravia.org/companies/company/130029-kip-servis-ooo.html;ÊÈÏ-ÑÅĞÂÈÑ, ÎÎÎ;http://kipservis.ru;+7861 255-97-54;mvo@kipservis.ru
https://catalog.agravia.org/companies/company/45578-agrolg-ooo.html;ÀãğîËÃ, ÎÎÎ;https://agrolg.com;;n.koshkina@agrolg.com
https://catalog.agravia.org/companies/company/21704-nta-ooo.html;ÍÒÀ, ÎÎÎ;https://www.newtechagro.ru;7-910-240-25-25;newtechagro@mail.ru
https://catalog.agravia.org/companies/company/22961-agrarnyy-mediaholding-svetich-ooo.html;ÀãğîÌåäèàÕîëäèíã «Ñâåòè÷», ÎÎÎ;http://svetich.info;79630074442;niva-45@yandex.ru
https://catalog.agravia.org/companies/company/68813-norika-slaviya-ooo.html;Íîğèêà-Ñëàâèÿ, ÎÎÎ;http://www.norika.ru;74999220550;norika-m@yandex.ru
https://catalog.agravia.org/companies/company/69603-novakorm-ooo.html;"ÎÎÎ ""ÍîâàÊîğì""";https://novakorm.ru;+7 (343) 301 20 11;novakorm@yandex.ru
https://catalog.agravia.org/companies/company/31743-natsionalnyj-soyuz-svinovodov.html;Íàöèîíàëüíûé Ñîşç ñâèíîâîäîâ;http://www.nssrf.ru;;NSS_INFO@MAIL.RU
https://catalog.agravia.org/companies/company/27778-agritubel.html;TECHNER;http://www.techneragro.ru;+7 917 551 75 44;nv.raimbault@gmail.com
https://catalog.agravia.org/companies/company/69768-apkh-rus-ooo.html;ÀÏÕ Ãğóï;https://www.aphgroup.com/en/ru;79160539484;o.platunov@aphgroup.ru
https://catalog.agravia.org/companies/company/143185-biokom.html;Áèîêîì;https://ecomol.by;+375 (29) 337-50-59;office.biocom@servolux.by
https://catalog.agravia.org/companies/company/97626-agrokonstruktor-kaleter.html;ÀÃĞÎÊÎÍÑÒĞÓÊÒÎĞ-KALETER;http://agrokonstruktor.ru;79122384952;office@agrokonstruktor.ru
https://catalog.agravia.org/companies/company/70506-agroniks.html;ÀÃĞÎÍÈÊÑ;https://agronix.group;+7(495) 565-30-02;office@agronix.info
https://catalog.agravia.org/companies/company/31555-ask-alyans-ooo.html;ÀÑÊ Àëüÿíñ, ÎÎÎ;https://www.ascg.ru;7 499 922-21-22;office@ascg.ru
https://catalog.agravia.org/companies/company/69618-belgorodskie-korma-ooo.html;"ÎÎÎ ""Áåëãîğîäñêèå Êîğìà""";https://belgorodkorma.ru;79205742595;office@belgorodkorma.ru
https://catalog.agravia.org/companies/company/21626-doza-agro-ooo.html;Äîçà-Àãğî;https://dozamix.com;8-800-551-54-50;office@dozamix.com
https://catalog.agravia.org/companies/company/45629-ekstraservis.html;İêñòğàñåğâèñ;https://extraservice.by;+375 (29) 650 50 00;office@extraservice.by
https://catalog.agravia.org/companies/company/23419-irtek-ooo.html;ÈĞÒÅÊ, ÎÎÎ;http://www.irtec-cis.ru;+7(495) 946-60-15;office@irtec-cis.ru
https://catalog.agravia.org/companies/company/103968-ivcore.html;IVCORE;https://ivcore.ru;74932330441;office@ivcore.ru
https://catalog.agravia.org/companies/company/22695-glazovskiy-kombikormovyy-zavod-ooo.html;Ãëàçîâñêèé êîìáèêîğìîâûé çàâîä, ÎÎÎ;https://kombi-korm.ru;+7(912)018-08-35;office@kombi-korm.ru
https://catalog.agravia.org/companies/company/69615-melinvest-ao.html;Ìåëüèíâåñò, ÀÎ;https://www.melinvest.ru;+7(831) 218-09-32;office@melinvest.ru
https://catalog.agravia.org/companies/company/45479-npo-id-tekhnologii.html;Ãğóïïà êîìïàíèé REGAGRO;https://regagro.ru;8 800 201 40 62;office@regagro.ru
https://catalog.agravia.org/companies/company/68792-rostagrovet-torgovyj-dom-ooo.html;ÒÄ ĞîñòÀãğîÂåò, ÎÎÎ;http://rostagrovet.ru;74953634530;office@rostagrovet.ru
https://catalog.agravia.org/companies/company/103362-ao-rosselkhozbank.html;ÀÎ «Ğîññåëüõîçáàíê»;http://rshb.ru;78001000100;office@rshb.ru
https://catalog.agravia.org/companies/company/22859-ooo-schaumann-agri.html;"ÎÎÎ ""Øàóìàíí Àãğè""";http://www.schaumann.ru;8(800)2501295;office@schaumann.ru
https://catalog.agravia.org/companies/company/69330-svilar-ooo.html;ÑÂÈËÀĞ;http://www.swilar.ru;+7 (495) 648-69-44;office@swilar.ru
https://catalog.agravia.org/companies/company/69942-tekhna-ooo.html;ÎÎÎ ÒÅÕÍÀ;http://www.texha.ru;74742200342;office@texha.ru
https://catalog.agravia.org/companies/company/97200-urban-ooo.html;URBAN, ÎÎÎ;http://urbanrussia.ru;79131555777;office@urbanrussia.ru
https://catalog.agravia.org/companies/company/119958-angel-ist-rus-ooo.html;ÀÍÃÅË ÈÑÒ ĞÓÑ, ÎÎÎ;https://www.angelyeast.ru;+7 495 357 30 06;officemsk@angelyeast.ru
https://catalog.agravia.org/companies/company/100929-khipra-rus-ooo.html;ÕÈÏĞÀ ĞÓÑ ÎÎÎ;https://www.hipra.com;+7(916)8738542;olga.yakovleva@hipra.com
https://catalog.agravia.org/companies/company/46232-agrofinansy.html;ÀãğîÔèíàíñû ñòåíä 14-F80;https://vk.com/agrofinance;89157677800;olga_petuchova@mail.ru
https://catalog.agravia.org/companies/company/107520-perfect-agriculture-zhurnal.html;Perfect Agriculture, æóğíàë;http://www.perfectagro.ru;79037964425;olgaryabykh@mail.ru
https://catalog.agravia.org/companies/company/44092-korpopatsiya-skess-ooo.html;Êîğïîğàöèÿ ÑÊİÑÑ, ÎÎÎ;https://skess.ru;+7 (863) 232-05-06;omks@skess.ru
https://catalog.agravia.org/companies/company/105009-blyuming-ooo.html;Áëşìèíã, ÎÎÎ;https://www.bluming.ru;+7 926 893-99-15;ooobluming@mail.ru
https://catalog.agravia.org/companies/company/144154-ooo-agromekhanika.html;ÎÎÎ Àãğîìåõàíèêà;http://www.agromehanika.ru;79603203888;otdel-sb@agromehanika.ru
https://catalog.agravia.org/companies/company/44997-termoplast-ooo.html;"Ìèíñêèé çàâîä ""ÒÅĞÌÎÏËÀÑÒ""";http://oaotermoplast.by;+375 44 543-80-19;oves@oaotermoplast.by
https://catalog.agravia.org/companies/company/143135-orlovskij-zavod-sukhikh-smesej-ooo.html;ÎĞËÎÂÑÊÈÉ ÇÀÂÎÄ ÑÓÕÈÕ ÑÌÅÑÅÉ, ÎÎÎ;http://www.grifon-ozss.ru;+7(910)308-87-87;ozss57@yandex.ru
https://catalog.agravia.org/companies/company/143827-gartech-equipments-pvt-ltd.html;GARTECH EQUIPMENTS PVT. LTD.;https://www.gartech.co.in;919922901922;papatil@gartech.co.in
https://catalog.agravia.org/companies/company/144052-agrofirma-pavlovskaya-niva-ao.html;ÀÃĞÎÔÈĞÌÀ ÏÀÂËÎÂÑÊÀß ÍÈÂÀ, ÀÎ;http://xn----7sbabhac1cpi0ahj7azr.xn--p1ai;8-800-250-76-60;pavlovsksemena@niva.vrn.ru
https://catalog.agravia.org/companies/company/143340-prophyl-kft.html;Prophyl Kft.;http://www.prophyl.hu/en;36303387084;pbajnoczi@prophyl.hu
https://catalog.agravia.org/companies/company/106218-moomajnd-ooo.html;Ìîîìàéíä ÎÎÎ;https://moomind.tech/;79038848853;pgy@moomind.tech
https://catalog.agravia.org/companies/company/22698-genetika-pik-ooo.html;PIC Ğîññèÿ;http://www.ru.pic.com;;PIC-Russia@genusplc.com
https://catalog.agravia.org/companies/company/45704-gtsv-ao.html;ÀÎ ÃÖÂ;https://oaohcr.ru;8 (495) 109 - 99 - 93;plem@oaohcr.ru
https://catalog.agravia.org/companies/company/45563-zhurnal-myasnye-tekhnologii.html;"ÈÄ ""ÎÒĞÀÑËÅÂÛÅ ÂÅÄÎÌÎÑÒÈ""";https://vedomost.ru;+7 499 267 40 10;podpiska@vedomost.ru
https://catalog.agravia.org/companies/company/21477-polipleks.html;ÏÎËÈÏËÅÊÑ;http://www.poliplex.ru;7247269-40-77;polipleks-Sh@yandex.ru
https://catalog.agravia.org/companies/company/126873-poliss-ooo.html;ÏîëèÑÑ, ÎÎÎ (èçäåëèÿ èç ïîëèóğåòàíà);http://www.poliss.by;375293822066;polissby@mail.ru
https://catalog.agravia.org/companies/company/97050-pishchepromprodukt-gk.html;ÏÈÙÅÏĞÎÌÏĞÎÄÓÊÒ ÃÊ;http://www.ppproduct.ru;74957480131;ppp_feeds@mail.ru
https://catalog.agravia.org/companies/company/9122-efko-gruppa-kompaniy.html;İÔÊÎ ÃĞÓÏÏÀ ÊÎÌÏÀÍÈÉ;http://www.efko.ru, www.smartfarming.ru;+7 (473) 206-67-48;priem-msd@efko.ru, smartfarm@efko.ru
https://catalog.agravia.org/companies/company/45968-fgbnu-fits-vizh-im-l-k-ernsta.html;ÔÈÖ ÂÈÆ èì Ë.Ê. İğíñòà, ÔÃÁÍÓ;https://ernstcenter.ru;+7 (4967) 65-11-63;priemnaya-vij@mail.ru, info@vij.ru
https://catalog.agravia.org/companies/company/70821-zhurnal-farm-news.html;«Æóğíàë FARM News»;https://xn----8sbldndznikyw.xn--p1ai/archive/farm;8-928-901-31-09;pro.farmnews@mail.ru
https://catalog.agravia.org/companies/company/126876-promsoya-ooo.html;ÏĞÎÌÑÎß, ÎÎÎ;http://www.promsoya.ru;79020020222;promsoya@bk.ru
https://catalog.agravia.org/companies/company/28837-cargill.html;Cargill;http://www.provimi.ru;+7 (495) 213-3412;Provimi_moscow@cargill.ru
https://catalog.agravia.org/companies/company/27880-zhurnal-ptitsevodstvo.html;Æóğíàë Ïòèöåâîäñòâî;https://poultrypress.ru;+7(903)183-42-48;pt.vnitip@yandex.ru
https://catalog.agravia.org/companies/company/104535-qingdao-megaland-international-trade-co-ltd.html;ÌÅÃÀËİÍÄ;http://www.qdmegaland.com;8618653243940;qdmegaland@yandex.ru
https://catalog.agravia.org/companies/company/69327-famsun-co-ltd.html;FAMSUN and HUALI;http://www.famsun-group.ru;+7 926 739-56-88;qianwei@famsun.com
https://catalog.agravia.org/companies/company/69918-tekhnika-i-oborudovanie-dlya-sela-zhurnal.html;Òåõíèêà è îáîğóäîâàíèå äëÿ ñåëà;http://rosinformagrotech.ru;74955949902;r_technica@mail.ru
https://catalog.agravia.org/companies/company/107802-apknews-zhurnal.html;"APK News, ""Íîâîñòè Ôåğìû"" æóğíàë";http://www.apknews.su;+7 928-137-07-36;redaktor.apknews@mail.ru
https://catalog.agravia.org/companies/company/22943-jurnal-kombikorma.html;«Êîìáèêîğìà», æóğíàë;http://www.kombi-korma.ru;+7 499 977 65 84;red-kombikorma@yandex.ru
https://catalog.agravia.org/companies/company/46112-fosagro-region-ooo.html;«ÔîñÀãğî-Ğåãèîí»;http://www.phosagro.ru;8 (800) 234-29-00;region@phosagro.ru
https://catalog.agravia.org/companies/company/22997-agrarnye-izdaniya-yuga-i-kavkaza.html;ÀÃĞÀĞÍÛÅ ÈÇÄÀÍÈß ŞÃÀ È ÊÀÂÊÀÇÀ. İÔÔÅÊÒÈÂÍÛÉ ÀÏÊ;http://www.apk-news.ru;7-919-736-19-49;reklama-agro@mail.ru
https://catalog.agravia.org/companies/company/69405-reprovet-ooo.html;ĞÅÏĞÎÂÅÒ, ÎÎÎ;https://reprovet.ru;74959891471;reprovet@mail.ru
https://catalog.agravia.org/companies/company/143143-alyans-energiya-ooo.html;ÀËÜßÍÑ-İÍÅĞÃÈß, ÎÎÎ;https://alliance777.com;88002347007;request@alliance777.com
https://catalog.agravia.org/companies/company/22668-polymya-td-ooo.html;ÏÎËÛÌß;https://polymya.com/ru;79038533889;rf@polymya.com
https://catalog.agravia.org/companies/company/130056-protein-draminski.html;ÏĞÎÒÎÍ-DRAMINSKI;http://protonkzn.ru;79033147739;romanov.tacp@mail.ru
https://catalog.agravia.org/companies/company/97584-basica-biochemical-and-science-co-ltd.html;BASICA BIOCHEMICAL AND SCIENCE CO.,LTD;http://www.basicacorp.com;;"rosawang@basicacorp.com; Simon@Basicacorp.Com"
https://catalog.agravia.org/companies/company/44161-yuk.html;"ÎÎÎ ""ŞÊ""";;88002345400;rpetrushenko@yandex.ru
https://catalog.agravia.org/companies/company/104538-bajer-ao.html;ÁÀÉÅĞ, ÀÎ;https://www.cropscience.bayer.ru;8 800 234 20 15;ru-info@bayercropscience.com
https://catalog.agravia.org/companies/company/97230-sa-kristensen-i-ko-ooo.html;ÁîóÌàòèê («ÑÀ Êğèñòåíñåí è Êî»);https://www.sacmilking.ru;+7 (499) 391-97-64;rus@sacmilking.com
https://catalog.agravia.org/companies/company/50724-rusbana.html;ĞÓÑÁÀÍÀ;http://www.rusbana.ru;+7 495 212 05 76;rusbana@yandex.ru
https://catalog.agravia.org/companies/company/21755-lallemand-drojji-ooo.html;Lallemand Animal Nutrition, Ğîññèÿ;http://www.lallemand.ru;+7 (499) -253-41-90;russia@lallemand.com
https://catalog.agravia.org/companies/company/22653-topigs-siayes-ooo.html;Topigs Norsvin;https://topigsnorsvincis.ru;8 800 350 75 57;russia@topigsnorsvin.ru
https://catalog.agravia.org/companies/company/21731-zinpro-interneshnl-ooo.html;ZINPRO CORPORATION;http://zinpro.pro;;Russia@zinpro.com
https://catalog.agravia.org/companies/company/27871-zhurnal-rynok-apk.html;"Æóğíàë ""Ğûíîê ÀÏÊ""";https://rynok-apk.ru;79616899839;rynok_apk@mail.ru
https://catalog.agravia.org/companies/company/28660-fidkonsalt.html;Ôèä Êîíñàëò;http://www.feedconsult.ru;8 (800)770-71-49;s.durovich@feedconsult.ru
https://catalog.agravia.org/companies/company/27841-phileo-by-lesaffre.html;Phileo by Lesaffre;http://phileo-lesaffre.ru;74732106525;safneva.ru@lesaffre.com
https://catalog.agravia.org/companies/company/105021-agrosoft.html;Àãğîñîôò;http://www.agrosoft.ru;+7 (495) 215-51-74;sale@agrosoft.ru
https://catalog.agravia.org/companies/company/69660-pharmbiomed.html;Ôàğìáèîìåä;https://fbms.su;+7 495 787-58-69;sale@fbms.su
https://catalog.agravia.org/companies/company/69348-zms-tekhnolodzhi.html;ÇÌÑ-Òåõíîëîäæè;https://zmstech.ru;+7(800) 700 18 81;sale@zms-t.ru
https://catalog.agravia.org/companies/company/21728-gea-farm-tehnolodjiz-rus-ooo.html;ÃÅÀ;http://www.gea.com;74957872000;sales.russia@gea.com
https://catalog.agravia.org/companies/company/27631-agroferma-ooo.html;Àãğîôåğìà;https://agro-ferm.ru;88007005621;sales@agro-ferm.ru
https://catalog.agravia.org/companies/company/69288-agromilk-s-r-i.html;Agromilk s.r.I.;https://www.agromilk.it/en;39-522-874065;sales@agromilk.it
https://catalog.agravia.org/companies/company/45989-biolaktis-uralskij-maslozavod.html;Áèîëàêòèñ;http://www.biolaktis.ru;+7 (351) 262-18-22;sales@biolaktis.ru
https://catalog.agravia.org/companies/company/44107-td-komfort.html;"ÎÎÎ ÒÄ ""Êîìôîğò""";http://www.bumko.ru;73517298262;sales@bumko.ru
https://catalog.agravia.org/companies/company/130059-obshchestvo-s-ogranichennoj-otvetstvennostyu-dakhmira-s.html;DAHMIRA GROUP;https://dahmira.ru;78005110535;sales@dahmira.com
https://catalog.agravia.org/companies/company/70005-delagro-ooo.html;ÄåËàãğî, ÎÎÎ;https://del-agro.ru;7-499-288-01-73;sales@del-agro.ru
https://catalog.agravia.org/companies/company/97089-doka-gennye-tekhnologiii-ooo.html;ÄÎÊÀ - ÃÅÍÍÛÅ ÒÅÕÍÎËÎÃÈÈ, ÎÎÎ;https://dokagene.ru;74952260768;sales@dokagene.ru
https://catalog.agravia.org/companies/company/46190-evroslats-ooo.html;Åâğî Ñëàòñ, ÎÎÎ;http://euroslats.ru;78007006006;sales@euroslats.ru
https://catalog.agravia.org/companies/company/144127-radiotekh-ooo.html;ĞÀÄÈÎÒÅÕ, ÎÎÎ (GoodWAN);https://www.goodwan.ru;74994550435;sales@goodwan.ru
https://catalog.agravia.org/companies/company/104271-ooo-kora.html;"ÎÎÎ ""ÊÎĞÀ""";https://kopa.ru;+7 (8552) 39-21-59;sales@kopa.ru
https://catalog.agravia.org/companies/company/143123-mekhanizm-ooo.html;ÌÅÕÀÍÈÇÌ, ÎÎÎ;https://mechanizm.ru;+7 928 804 06 15;sales@mechanizm.ru
